studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;721973;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730534;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730512;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730513;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730496;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730523;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729812;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729093;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;713257;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;731752;;Ikke møtt
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730505;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;647199;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730506;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730535;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730554;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730547;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;100926;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;728898;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730487;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730521;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;1900;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730524;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;730544;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;707730;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730518;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730504;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;684529;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730550;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729805;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730516;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;729069;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730549;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;729660;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2015;VÅR;2015;VÅR;730493;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;724923;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730520;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729793;D;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730526;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2013;VÅR;2013;VÅR;730558;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;714289;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730515;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730511;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730537;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;707349;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730491;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730507;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729550;E;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730499;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730528;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730531;B;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729798;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730502;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;625298;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2012;VÅR;2012;VÅR;729568;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;732371;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;694574;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715582;;Gyldig fravær
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;721519;D;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;729791;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2012;VÅR;2012;VÅR;731802;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2012;VÅR;2012;VÅR;731771;A;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;729570;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;729524;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2012;VÅR;2012;VÅR;732370;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723765;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723735;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2012;VÅR;2012;VÅR;730525;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;715651;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;730486;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2012;VÅR;2012;VÅR;723748;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;674758;;Ikke møtt
BIT;Informatikk - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;705385;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;729543;;Gyldig fravær
BMAT;Matematiske fag - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;722380;C;Bestått
BMAT;Matematiske fag - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;722397;D;Bestått
BMAT;Matematiske fag - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;722401;B;Bestått
BMAT;Matematiske fag - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;722390;E;Bestått
BMAT;Matematiske fag - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;722386;B;Bestått
BMAT;Matematiske fag - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;730857;;Manglende øvinger
BMAT;Matematiske fag - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;729549;A;Bestått
BMUST;Musikkteknologi - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;725416;;Manglende øvinger
BSPRÅL;Språk og litteratur - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;723329;F;Ikke bestått
BSV;Samfunnsvitenskap med ulike fordypninger - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;713499;B;Bestått
BSØK;Samfunnsøkonomi - bachelorstudium;2015;HØST;2012;VÅR;2012;VÅR;731809;C;Bestått
BSØK;Samfunnsøkonomi - bachelorstudium;2017;HØST;2012;VÅR;2012;VÅR;732333;E;Bestått
MBIOT5;Bioteknologi (5-årig) - masterstudium;2010;HØST;2012;VÅR;2012;VÅR;705723;A;Bestått
MBIOT5;Bioteknologi (5-årig) - masterstudium;2010;HØST;2012;VÅR;2012;VÅR;722270;A;Bestått
MIENTRE;NTNUs Entreprenørskole - masterstudium i entreprenørskap (2-årig);2011;HØST;2012;VÅR;2012;VÅR;708549;B;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2014;HØST;2014;VÅR;2014;VÅR;732393;F;Ikke bestått
MMUST;Musikkteknologi - masterstudium;2011;HØST;2012;VÅR;2012;VÅR;713937;B;Bestått
MTBYGG;Bygg- og miljøteknikk - masterstudium (5-årig);2009;HØST;2012;VÅR;2012;VÅR;700376;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2005;VÅR;2005;VÅR;676288;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707778;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;697067;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707741;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707731;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707663;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;697109;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715640;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707736;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707669;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715589;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707760;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;676085;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;708452;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2008;VÅR;2008;VÅR;697120;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723702;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723678;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723677;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723738;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723703;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2013;VÅR;2013;VÅR;705728;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;715551;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723693;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723713;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723698;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;716154;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731787;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731790;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;723699;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;732312;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731759;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731766;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731765;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731824;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731797;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731814;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731842;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731756;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;725246;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731821;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731812;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731758;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731808;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731823;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731836;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;723669;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731810;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731767;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731792;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731770;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;729645;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;724141;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;723727;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;729121;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731846;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731839;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731782;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731843;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;100647;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;723749;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731815;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731804;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731768;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;729089;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731794;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;724024;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731829;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731762;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;733515;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731451;C;Bestått
