studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2014;HØST;2016;VÅR;2016;VÅR;757727;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757764;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757678;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757752;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757715;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757773;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757729;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757779;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757711;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757703;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757705;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757720;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757749;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757734;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2016;VÅR;2016;VÅR;755598;;Ikke møtt
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757753;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;749148;;Ikke møtt
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757699;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757797;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757799;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;713504;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757701;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766873;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;748403;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756427;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766847;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765892;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766858;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2014;VÅR;2014;VÅR;751374;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766837;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757108;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766845;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766693;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2017;VÅR;2017;VÅR;739448;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757739;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766801;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756481;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766905;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766797;;Legeattest
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766834;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766866;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766886;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766827;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757740;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766892;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766880;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766843;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766874;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766869;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;705775;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;712746;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766824;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766882;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766838;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756265;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765917;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;698900;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766814;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;721478;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766806;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766915;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766899;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756845;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766829;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766804;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766799;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766854;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766848;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765325;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;716379;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766849;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766907;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766835;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766817;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;757683;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476694;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;739568;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;246377;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476701;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766844;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476726;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;257384;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476738;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476744;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;473784;A;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476719;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476708;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476755;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;741380;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476725;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476682;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;767064;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476715;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476768;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476702;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476711;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476747;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476751;A;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;757707;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;722847;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476712;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;259561;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;259503;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;723150;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476723;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476714;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;258588;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476691;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;749429;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476713;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476762;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476695;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476681;A;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;757674;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;258654;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476722;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476677;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476692;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476759;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476758;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476680;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;475274;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476763;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476733;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476749;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476684;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476710;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;765316;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476716;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476718;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;999621;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;746052;;Ikke møtt
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476690;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476686;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;739757;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476760;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476689;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476742;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;770662;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476704;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;253293;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;759803;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;767209;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;770080;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476706;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;751261;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;255141;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476745;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476698;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476720;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476730;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;254894;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;260313;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476705;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476750;A;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476731;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766810;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;772526;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476765;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476756;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2019;VÅR;2019;VÅR;475611;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476732;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476703;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;140397;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;732271;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476764;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476709;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2016;VÅR;2016;VÅR;766836;;Ikke møtt
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;257287;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476770;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476678;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476735;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766072;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766102;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476741;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476743;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;724289;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;768949;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476737;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476766;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;770009;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476740;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476734;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766080;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;765320;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476739;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476721;A;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476693;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476724;A;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;756451;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;473822;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476683;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2020;VÅR;2020;VÅR;253915;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476754;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476717;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476700;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476697;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476736;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476746;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476753;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;260625;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476757;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476699;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;742481;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;772802;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766048;E;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;748256;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476771;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;270284;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476748;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476687;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476688;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476696;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476675;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476752;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476727;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476707;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;476728;B;Bestått
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;477579;;Legeattest
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;729168;;Ikke møtt
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;479825;C;Bestått
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;766107;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2018;HØST;2019;VÅR;2019;VÅR;766828;;Manglende øvinger
BMAT;Matematiske fag - bachelorstudium;2013;HØST;2017;VÅR;2017;VÅR;748338;C;Bestått
