studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;747573;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;746194;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751333;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;745739;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751397;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751332;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;746137;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751402;A;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;739803;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;745675;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751442;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751326;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751404;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751417;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751331;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751395;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751439;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751444;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751352;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751339;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751381;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751330;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751365;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751377;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751392;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751396;;Ikke møtt
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751354;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;701221;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751434;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751373;A;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2015;VÅR;2015;VÅR;751406;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;729570;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751394;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751387;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751420;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751430;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751393;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;699049;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751441;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751349;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751399;A;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2015;VÅR;2015;VÅR;751429;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751361;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;740873;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;739129;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;747549;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2015;VÅR;2015;VÅR;751360;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751380;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751438;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2015;VÅR;2015;VÅR;751398;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751388;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2015;VÅR;2015;VÅR;751355;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751433;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;741089;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751443;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751376;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751403;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751390;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2018;VÅR;2018;VÅR;751340;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751431;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;670031;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751359;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;745848;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751327;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751413;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751407;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751378;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;731367;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751337;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751418;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751409;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751364;A;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751358;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751401;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751440;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751432;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751426;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751342;B;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751348;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;745766;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751436;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751408;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;741322;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751445;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751347;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751421;;Fritatt
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;745433;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751415;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751369;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751335;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751391;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751427;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751328;;Ikke møtt
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;721559;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2014;VÅR;2014;VÅR;751382;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;736700;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2008;VÅR;2008;VÅR;698813;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2014;VÅR;2014;VÅR;751374;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2012;VÅR;2012;VÅR;730525;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2017;VÅR;2017;VÅR;739448;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;715651;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;740941;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;740945;B;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;746052;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;705385;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;750536;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;714241;C;Bestått
BIT;Informatikk - bachelorstudium;2018;HØST;2014;VÅR;2014;VÅR;749935;C;Bestått
BIT;Informatikk - bachelorstudium;2018;HØST;2019;VÅR;2019;VÅR;749747;F;Ikke bestått
BMAT;Matematiske fag - bachelorstudium;2012;HØST;2014;VÅR;2014;VÅR;739911;F;Ikke bestått
BMAT;Matematiske fag - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;739897;E;Bestått
BRVI;Religionsvitenskap - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;715497;;Manglende øvinger
BSØK;Samfunnsøkonomi - bachelorstudium;2015;HØST;2014;VÅR;2014;VÅR;747901;A;Bestått
ITBAINFO;Bachelor i informasjonsbehandling;2018;HØST;2014;VÅR;2014;VÅR;730602;D;Bestått
MBIOT5;Bioteknologi (5-årig) - masterstudium;2012;HØST;2014;VÅR;2014;VÅR;739787;A;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;741295;C;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2014;HØST;2014;VÅR;2014;VÅR;732393;;Ikke møtt
MTDESIG;Industriell design - masterstudium (5-årig);2015;HØST;2017;VÅR;2017;VÅR;741397;;Trekk under eksamen (Avbrutt eksamen)
MTDESIG;Industriell design - masterstudium (5-årig);2016;HØST;2014;VÅR;2014;VÅR;748015;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;697131;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707672;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2011;VÅR;2011;VÅR;723756;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;715547;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2010;HØST;2010;VÅR;2010;VÅR;707697;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731792;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;723745;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;733515;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2011;VÅR;2011;VÅR;723755;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2011;HØST;2012;VÅR;2012;VÅR;731760;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;738131;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741415;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741355;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741369;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741388;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2012;VÅR;2012;VÅR;715697;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741421;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;731840;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;737833;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2015;VÅR;2015;VÅR;730629;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;716361;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2013;VÅR;2013;VÅR;741352;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2014;VÅR;2014;VÅR;732365;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2012;HØST;2012;VÅR;2012;VÅR;731788;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750513;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;749714;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750479;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;724669;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750534;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750568;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;742359;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750507;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750502;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2015;VÅR;2015;VÅR;742145;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750538;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750478;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750514;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750860;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750491;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750553;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750494;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;732346;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750558;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750524;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750505;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750573;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750527;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;745692;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750487;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750508;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750548;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750572;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;732043;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750564;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750483;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750569;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2013;VÅR;2013;VÅR;741363;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;745658;;Trekk under eksamen (Avbrutt eksamen)
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750501;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;742258;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2013;HØST;2014;VÅR;2014;VÅR;750530;B;Bestått
